,Cycle,Joint,Angle_x,Angle_y,Angle_z,Flex_Ext_Angle,subject,avg_flex
232,33.0,r_knee,-76.75255706079345,-7.0658348102917214,-4.899454857263922,76.75255706079345,1,78.55188287689775
233,34.0,r_knee,-75.82214208992909,-6.975395193607419,-4.819660316478768,75.82214208992909,1,77.55490334569822
234,35.0,r_knee,-74.88577498275274,-6.900465368100516,-4.761428151508829,74.88577498275274,1,76.54608412854114
235,36.0,r_knee,-73.94050222179656,-6.8347302279234015,-4.714345990580255,73.94050222179656,1,75.53114309908557
236,37.0,r_knee,-72.96835889979846,-6.761266262876091,-4.65136689847639,72.96835889979846,1,74.49609327400027
237,38.0,r_knee,-71.98157762362246,-6.667959576359894,-4.545133540163929,71.98157762362246,1,73.43656568007692
238,39.0,r_knee,-70.98121575460662,-6.557620896896397,-4.382659988632283,70.98121575460662,1,72.34436265955767
239,40.0,r_knee,-69.96675507706946,-6.45352645935544,-4.176921586090907,69.96675507706946,1,71.2206902132537
240,41.0,r_knee,-68.93217063163377,-6.384540014380837,-3.960259430171874,68.93217063163377,1,70.07009936819408
241,42.0,r_knee,-67.85402787412606,-6.359078652759776,-3.7687661593491057,67.85402787412606,1,68.88645784874531
242,43.0,r_knee,-66.7362585523365,-6.358175487960825,-3.640844765143024,66.7362585523365,1,67.67399107372809
243,44.0,r_knee,-65.58001450464404,-6.344624143380535,-3.607786646754714,65.58001450464404,1,66.42896324088505
244,45.0,r_knee,-64.40056006790297,-6.2860959258497795,-3.6746790841462507,64.40056006790297,1,65.15635888608759
245,46.0,r_knee,-63.22185812233993,-6.170601573939256,-3.8113372234133833,63.22185812233993,1,63.86802883867719
246,47.0,r_knee,-62.05079319868648,-6.008829716595766,-3.96922931201238,62.05079319868648,1,62.57263260960033
247,48.0,r_knee,-60.89954412971096,-5.830295939370701,-4.1120520274711,60.89954412971096,1,61.283187527232826
248,49.0,r_knee,-59.749573203030835,-5.665954318802653,-4.227629750977004,59.749573203030835,1,59.99610114004735
249,50.0,r_knee,-58.57586076885374,-5.53511585507958,-4.322932718128443,58.57586076885374,1,58.70017466382696
250,51.0,r_knee,-57.36257210129576,-5.439184613722016,-4.408523705987903,57.36257210129576,1,57.38493596896154
251,52.0,r_knee,-56.09901914203218,-5.366385361804267,-4.487924351777149,56.09901914203218,1,56.04334056311564
252,53.0,r_knee,-54.8065791916874,-5.307149342494488,-4.560873299393319,54.8065791916874,1,54.68387417011134
253,54.0,r_knee,-53.49738965645908,-5.258926275618977,-4.626331672431106,53.49738965645908,1,53.312850105892025
254,55.0,r_knee,-52.179062525367094,-5.226328498589024,-4.685358139525595,52.179062525367094,1,51.93369220051993
255,56.0,r_knee,-50.85455898575448,-5.214425501901627,-4.737422222457671,50.85455898575448,1,50.55013126717538
256,57.0,r_knee,-49.51479747430525,-5.221726898222758,-4.774952214399831,49.51479747430525,1,49.161662967681806
257,58.0,r_knee,-48.168198044397954,-5.240590412184276,-4.786323425554104,48.168198044397954,1,47.77583613489939
258,59.0,r_knee,-46.81345222943745,-5.254093960999394,-4.7620035769017495,46.81345222943745,1,46.390348630665095
259,60.0,r_knee,-45.45086292103191,-5.240452976647173,-4.705835096686956,45.45086292103191,1,44.99775390169998
260,61.0,r_knee,-44.08341376333274,-5.181741483264136,-4.637234089983246,44.08341376333274,1,43.594431439779335
261,62.0,r_knee,-42.708192195690145,-5.073869424649363,-4.576738906104376,42.708192195690145,1,42.18087216766051
262,63.0,r_knee,-41.340546597530555,-4.935120090813149,-4.525410402866337,41.340546597530555,1,40.77646538949534
263,64.0,r_knee,-39.9877905986718,-4.7978159368517765,-4.452477686787559,39.9877905986718,1,39.39346991684479
264,65.0,r_knee,-38.65452229646911,-4.692779279768478,-4.313235063970621,38.65452229646911,1,38.034075063123296
265,66.0,r_knee,-37.339552719397915,-4.632866736776289,-4.0853010467931545,37.339552719397915,1,36.69089962422599
266,67.0,r_knee,-36.02913267714622,-4.6090772572196235,-3.794223739180468,36.02913267714622,1,35.3498394069891
267,68.0,r_knee,-34.722106410742896,-4.603816785313594,-3.5054531626130148,34.722106410742896,1,34.00724427359361
268,69.0,r_knee,-33.41291763692043,-4.601239051943,-3.2806313336609314,33.41291763692043,1,32.65967944214083
269,70.0,r_knee,-32.099868993644826,-4.59638943288522,-3.1420109798975973,32.099868993644826,1,31.306917452121848
270,71.0,r_knee,-30.78354071368892,-4.594904124354459,-3.0700354082061256,30.78354071368892,1,29.946730152955933
271,72.0,r_knee,-29.45943269059026,-4.604078363701614,-3.0278025981413546,29.45943269059026,1,28.57404366960482
272,73.0,r_knee,-28.135356880596373,-4.626557182680795,-2.989766191894474,28.135356880596373,1,27.192228095415707
273,74.0,r_knee,-26.81440870323876,-4.654449798095777,-2.948365240139422,26.81440870323876,1,25.810490330375725
274,75.0,r_knee,-25.501310320090962,-4.673870070843586,-2.906452803637889,25.501310320090962,1,24.44768306314203
275,76.0,r_knee,-24.20257309145308,-4.671739628536824,-2.8665122463059816,24.20257309145308,1,23.124686344705793
276,77.0,r_knee,-22.920590754952602,-4.640533932339425,-2.826322614371546,22.920590754952602,1,21.852173230981535
277,78.0,r_knee,-21.664699312503974,-4.58130505967082,-2.7830424703856336,21.664699312503974,1,20.630232782602192
278,79.0,r_knee,-20.43508720959015,-4.497104264783095,-2.7348688522171174,20.43508720959015,1,19.448395544575888
279,80.0,r_knee,-19.228587356271795,-4.389015664672082,-2.6828921808892954,19.228587356271795,1,18.300300152283175
280,81.0,r_knee,-18.041610943149347,-4.25604174571082,-2.6294423708242682,18.041610943149347,1,17.192944540976548
281,82.0,r_knee,-16.868927349815124,-4.098803091298062,-2.5741611511718756,16.868927349815124,1,16.140365987912997
282,83.0,r_knee,-15.716455189085574,-3.926569091403402,-2.511858173039009,15.716455189085574,1,15.157887768607175
283,84.0,r_knee,-14.590521900336476,-3.756981092217046,-2.430690689949723,14.590521900336476,1,14.247472007993405
284,85.0,r_knee,-13.497302556554223,-3.6121884262161723,-2.3171956442808015,13.497302556554223,1,13.397210067778397
285,86.0,r_knee,-12.437129938597229,-3.5060870209877537,-2.1651392291313623,12.437129938597229,1,12.58838569389939
286,87.0,r_knee,-11.404984822695901,-3.430765796141832,-1.9825376395768328,11.404984822695901,1,11.804833456489927
287,88.0,r_knee,-10.415896534064755,-3.3603487745127985,-1.7920110031180665,10.415896534064755,1,11.051505926371338
288,89.0,r_knee,-9.511811953372272,-3.2679868156961924,-1.6202962000810532,9.511811953372272,1,10.355670507272473
289,90.0,r_knee,-8.76161186349246,-3.1467733509519955,-1.4887440980146716,8.76161186349246,1,9.761169288754779
290,91.0,r_knee,-8.231760114858394,-3.0124153784309216,-1.4080848627102072,8.231760114858394,1,9.307412708381774
291,92.0,r_knee,-7.9444436512491485,-2.8867646599568677,-1.3766091295124625,7.9444436512491485,1,9.00604980825506
292,93.0,r_knee,-7.860657404742545,-2.7834989554948417,-1.3821466048972455,7.860657404742545,1,8.832398279832034
293,94.0,r_knee,-7.904569131710725,-2.7047607385386336,-1.4068050447111922,7.904569131710725,1,8.745984016784819
294,95.0,r_knee,-7.9824865936313305,-2.6464709173115795,-1.4334467438981187,7.9824865936313305,1,8.69237822697648
295,96.0,r_knee,-8.058337152325045,-2.603506096811344,-1.4546186836710002,8.058337152325045,1,8.660559494739228
296,97.0,r_knee,-8.087123951957789,-2.5666875515913894,-1.4674698946027256,8.087123951957789,1,8.616056308127929
297,98.0,r_knee,-8.122024908183889,-2.531832078942897,-1.4788944101528225,8.122024908183889,1,8.603625391778234
298,99.0,r_knee,-8.110626094712122,-2.4934160262862526,-1.486993383002335,8.110626094712122,1,8.563614442004456
299,100.0,r_knee,-8.184477181993143,-2.4595141706097823,-1.5006514505970474,8.184477181993143,1,8.611530656142747
300,1.0,l_knee,-96.10016653937761,2.663233590543244,1.4336932240996494,96.10016653937761,1,96.26292483423305
301,2.0,l_knee,-95.92735314861184,2.642663701593806,1.365612086258065,95.92735314861184,1,96.09732180281287
302,3.0,l_knee,-95.84462246484156,2.613121997158817,1.325771754202189,95.84462246484156,1,96.01821728291688
303,4.0,l_knee,-95.73869439237198,2.5653297442910374,1.3518659587043715,95.73869439237198,1,95.91637029774611
304,5.0,l_knee,-95.61981208391197,2.4934231876642734,1.4321591008045065,95.61981208391197,1,95.80835013477713
305,6.0,l_knee,-95.4490470263031,2.4076600122063208,1.5201121654089471,95.4490470263031,1,95.66417649592262
306,7.0,l_knee,-95.19208923600685,2.324608346654609,1.5500362446523397,95.19208923600685,1,95.46456831455859
307,8.0,l_knee,-94.85438159497626,2.2583471109633733,1.4776724433286301,94.85438159497626,1,95.20272922780372
308,9.0,l_knee,-94.45549652500777,2.2107195451671373,1.3009772303360232,94.45549652500777,1,94.88479411831335
309,10.0,l_knee,-94.02470435140232,2.176215785073775,1.065613342556676,94.02470435140232,1,94.52044509714221
310,11.0,l_knee,-93.59407386434722,2.1531639895094123,0.8520741238411279,93.59407386434722,1,94.13133532593592
311,12.0,l_knee,-93.16213861052354,2.146760708797366,0.7492494449514147,93.16213861052354,1,93.72224591576989
312,13.0,l_knee,-92.74922016405473,2.1584638926725446,0.814412654164239,92.74922016405473,1,93.31577010703609
313,14.0,l_knee,-92.35066635496277,2.173315672264089,1.039524571007498,92.35066635496277,1,92.91633227161492
314,15.0,l_knee,-91.96180013945967,2.1649999407196043,1.3486451687494985,91.96180013945967,1,92.52474289998607
315,16.0,l_knee,-91.5791646710832,2.1151213506718247,1.6296881621422044,91.5791646710832,1,92.14049744882598
316,17.0,l_knee,-91.17972533056664,2.0304224643223816,1.7844394472500382,91.17972533056664,1,91.75141009389793
317,18.0,l_knee,-90.76862068303878,1.9433807053066294,1.7706037872980938,90.76862068303878,1,91.35964416871671
318,19.0,l_knee,-90.33006420548183,1.8908642980906338,1.6108505660254948,90.33006420548183,1,90.9532940820058
319,20.0,l_knee,-89.852985713915,1.888004352865066,1.370211615557122,89.852985713915,1,90.52516910747923
320,21.0,l_knee,-89.33827451569624,1.917072497390646,1.1222579409568596,89.33827451569624,1,90.07099110297537
321,22.0,l_knee,-88.7819651113013,1.9426816600413817,0.9218035691219523,88.7819651113013,1,89.58721884022253
322,23.0,l_knee,-88.2182059578826,1.9387825558078002,0.7879425521024414,88.2182059578826,1,89.08707446101243
323,24.0,l_knee,-87.66058165976999,1.900739795117579,0.7007620701245988,87.66058165976999,1,88.57313118758594
324,25.0,l_knee,-87.11332787718123,1.8405333158182093,0.6160892266934472,87.11332787718123,1,88.04568989807936
325,26.0,l_knee,-86.5706134125009,1.7739819413095452,0.49255516365894925,86.5706134125009,1,87.49940555488395
326,27.0,l_knee,-86.00240946459465,1.7140060944618638,0.3176295167541941,86.00240946459465,1,86.91864920218016
327,28.0,l_knee,-85.40530573517304,1.6749387786763226,0.11780072147655142,85.40530573517304,1,86.29857358132536
328,29.0,l_knee,-84.75904530952934,1.6735003433745232,-0.056883440955954837,84.75904530952934,1,85.62946861817738
329,30.0,l_knee,-84.05236425757977,1.7200196548007125,-0.1644577012697604,84.05236425757977,1,84.90699691523147
330,31.0,l_knee,-83.2923615660593,1.8066051130912602,-0.19630378100473472,83.2923615660593,1,84.13946177273806
331,32.0,l_knee,-82.48539210265032,1.9111861272398851,-0.17868675736113443,82.48539210265032,1,83.33216670084366
332,33.0,l_knee,-81.66894353408638,2.0143550707362303,-0.1544932215869221,81.66894353408638,1,82.50238352772712
333,34.0,l_knee,-80.85455878379595,2.1059895445243035,-0.16085512653835107,80.85455878379595,1,81.65611278658848
334,35.0,l_knee,-80.04213015780117,2.1808131155269947,-0.21555318664750292,80.04213015780117,1,80.79219408026083
335,36.0,l_knee,-79.22464604035027,2.2313002790731815,-0.3160648467403797,79.22464604035027,1,79.90854651649391
336,37.0,l_knee,-78.37923844806141,2.2488774196441335,-0.4466663386654504,78.37923844806141,1,78.99340926076954
337,38.0,l_knee,-77.51522289433878,2.234992463387001,-0.5877276684999647,77.51522289433878,1,78.0526658076495
338,39.0,l_knee,-76.63076987649058,2.2067650428967376,-0.7228159157619838,76.63076987649058,1,77.08607414078807
339,40.0,l_knee,-75.7261737971991,2.1909518877462246,-0.8436987841036553,75.7261737971991,1,76.09594485993021
340,41.0,l_knee,-74.80208804307021,2.207291569928184,-0.9510923912482361,74.80208804307021,1,75.084201775285
341,42.0,l_knee,-73.84537191422034,2.2550070354443585,-1.050729115621151,73.84537191422034,1,74.04446195661518
342,43.0,l_knee,-72.87208375948858,2.3157887142586744,-1.150268865113724,72.87208375948858,1,72.9876385923015
343,44.0,l_knee,-71.88649115943882,2.3679013524447194,-1.2589720101899704,71.88649115943882,1,71.915971656604
344,45.0,l_knee,-70.89221538547386,2.401828978705287,-1.389165073836036,70.89221538547386,1,70.83124581849926
345,46.0,l_knee,-69.88728223702815,2.4226014404807494,-1.5514334760249673,69.88728223702815,1,69.72916642063953
346,47.0,l_knee,-68.84919001283663,2.4402031943478875,-1.7437508270270203,68.84919001283663,1,68.59661263311511
347,48.0,l_knee,-67.77756321406542,2.4623469877259763,-1.9440791818156922,67.77756321406542,1,67.43489863596645
348,49.0,l_knee,-66.6628441377558,2.491432474010842,-2.1135730304800613,66.6628441377558,1,66.24513926280373
349,50.0,l_knee,-65.50521825963233,2.5262446878736378,-2.218489207703347,65.50521825963233,1,65.03272068878496
350,51.0,l_knee,-64.3152580314422,2.5643761427971943,-2.2522149176609765,64.3152580314422,1,63.802356730078714
351,52.0,l_knee,-63.096285946255875,2.60618327602989,-2.2349991573214,63.096285946255875,1,62.552372870914176
352,53.0,l_knee,-61.87083408009188,2.656702875479641,-2.2002046420678205,61.87083408009188,1,61.28918083066745
353,54.0,l_knee,-60.639283918432575,2.719910134378749,-2.1746800860128506,60.639283918432575,1,60.01286993441883
354,55.0,l_knee,-59.39334128305546,2.7959466616834847,-2.160313785785354,59.39334128305546,1,58.719957441786384
355,56.0,l_knee,-58.12276188518395,2.880600088080269,-2.1346019078242255,58.12276188518395,1,57.407160504356696
356,57.0,l_knee,-56.81166522596626,2.966196389684934,-2.0755160964461274,56.81166522596626,1,56.06753880706867
357,58.0,l_knee,-55.47395647833455,3.04585701706255,-1.9803205540660729,55.47395647833455,1,54.7082228967147
358,59.0,l_knee,-54.11859998071326,3.1143541547799196,-1.8608551131248137,54.11859998071326,1,53.33322276594528
359,60.0,l_knee,-52.754160955623696,3.171801599134047,-1.7345064480753325,52.754160955623696,1,51.94535177882004
360,61.0,l_knee,-51.38383976380514,3.226304893248203,-1.6156461526455719,51.38383976380514,1,50.54709898607242
361,62.0,l_knee,-49.995608347019726,3.2907032543211963,-1.5082476726728187,49.995608347019726,1,49.13316603284841
362,63.0,l_knee,-48.59454344681515,3.3758482900340763,-1.4083482150057685,48.59454344681515,1,47.70948485319626
363,64.0,l_knee,-47.1787063621758,3.481694943656602,-1.3105527548541887,47.1787063621758,1,46.27549573648422
364,65.0,l_knee,-45.750669324505736,3.5990612189476128,-1.2130745130080658,45.750669324505736,1,44.831124376308395
365,66.0,l_knee,-44.316009903930436,3.715931310501138,-1.1179439223954357,44.316009903930436,1,43.37750118499668
366,67.0,l_knee,-42.871884289540795,3.8223388987151754,-1.0272994141395488,42.871884289540795,1,41.91365878051026
367,68.0,l_knee,-41.429836325857394,3.9147543334774757,-0.9407581711835029,41.429836325857394,1,40.45028970262299
368,69.0,l_knee,-39.991159096573234,3.9937952828370427,-0.8556117974131443,39.991159096573234,1,38.99372598138385
369,70.0,l_knee,-38.55679069455071,4.0637125751698395,-0.7698125847402352,38.55679069455071,1,37.54891751670995
370,71.0,l_knee,-37.12798278727009,4.1299184364061094,-0.6843886537275328,37.12798278727009,1,36.1160868974639
371,72.0,l_knee,-35.69841435878023,4.195304857632199,-0.6043775894749577,35.69841435878023,1,34.69214582440489
372,73.0,l_knee,-34.275475864499015,4.261413887533774,-0.5364421674324024,34.275475864499015,1,33.2821803317876
373,74.0,l_knee,-32.860956931981605,4.327149415140952,-0.48357662420954184,32.860956931981605,1,31.890520229711626
374,75.0,l_knee,-31.459506978507036,4.390027253693767,-0.4425953109413263,31.459506978507036,1,30.523485094007476
375,76.0,l_knee,-30.078152084578914,4.446189624076622,-0.4063399428114571,30.078152084578914,1,29.186534729295992
376,77.0,l_knee,-28.719209783727106,4.491118973493236,-0.3693335041863639,28.719209783727106,1,27.88286490675238
377,78.0,l_knee,-27.397643640982817,4.52442340329216,-0.33063848000791607,27.397643640982817,1,26.622316719580226
378,79.0,l_knee,-26.12286795401404,4.548414921569127,-0.2914257740210242,26.12286795401404,1,25.414771149814726
379,80.0,l_knee,-24.903219386836096,4.568171783844527,-0.25366873788080474,24.903219386836096,1,24.270554909874228
380,81.0,l_knee,-23.743891788771272,4.590126586261736,-0.22073872947148016,23.743891788771272,1,23.197909662378912
381,82.0,l_knee,-22.641365393257242,4.619583761644711,-0.1968223713836864,22.641365393257242,1,22.196239569534928
382,83.0,l_knee,-21.599859756062514,4.661372897458018,-0.1845637127091734,21.599859756062514,1,21.26377292617022
383,84.0,l_knee,-20.619177606199365,4.715759440497121,-0.1834276181761272,20.619177606199365,1,20.394409080587167
384,85.0,l_knee,-19.700657115862594,4.779015938294208,-0.1907936240830518,19.700657115862594,1,19.58224758016426
385,86.0,l_knee,-18.84506243467578,4.843859144424635,-0.20267101450339028,18.84506243467578,1,18.82369079685013
386,87.0,l_knee,-18.044435208183128,4.899982331993731,-0.2134373969664233,18.044435208183128,1,18.11247416652337
387,88.0,l_knee,-17.292529277952625,4.939472407727245,-0.21691029232476902,17.292529277952625,1,17.445153473554818
388,89.0,l_knee,-16.577245153371155,4.957835544171864,-0.21028080784336928,16.577245153371155,1,16.81540645058839
389,90.0,l_knee,-15.892390987476768,4.957793569154232,-0.19905992643212458,15.892390987476768,1,16.219052217400144
390,91.0,l_knee,-15.241549866684778,4.948211726464472,-0.19669661975467692,15.241549866684778,1,15.655503144824257
391,92.0,l_knee,-14.632308642310678,4.9369364675909875,-0.21489516051649646,14.632308642310678,1,15.126642562714729
392,93.0,l_knee,-14.076949370433425,4.925273869297227,-0.24862563777610375,14.076949370433425,1,14.638524184071835
393,94.0,l_knee,-13.586162176298718,4.900638160688457,-0.2671851150330781,13.586162176298718,1,14.200964076431795
394,95.0,l_knee,-13.154159500296998,4.843009420491633,-0.22633032701588948,13.154159500296998,1,13.809816166435413
395,96.0,l_knee,-12.784758267827067,4.7379144635709824,-0.09195028067973149,12.784758267827067,1,13.471342332288959
396,97.0,l_knee,-12.443246406906077,4.593957112281332,0.1263288359510619,12.443246406906077,1,13.154424602783282
397,98.0,l_knee,-12.142357880017808,4.441842926091662,0.3819512104771625,12.142357880017808,1,12.87538180910935
398,99.0,l_knee,-11.826824319796527,4.3205409285440926,0.6058155878925162,11.826824319796527,1,12.582487007712317
399,100.0,l_knee,-11.57045912037875,4.245102357617311,0.7681081959619261,11.57045912037875,1,12.357142075714368
400,1.0,r_hip,74.91520410011341,-5.200047673596167,1.0838951425291024,74.91520410011341,1,75.20345493464481
401,2.0,r_hip,75.3020000009097,-5.181357845642511,1.042659315496683,75.3020000009097,1,75.57666825924956
402,3.0,r_hip,75.82619803947846,-5.176228805247453,1.0122242462388595,75.82619803947846,1,76.08044266117682
403,4.0,r_hip,76.3050944396406,-5.155812092342404,0.998931115856845,76.3050944396406,1,76.55785910417826
404,5.0,r_hip,76.7627022456994,-5.07102208807106,0.9857364447051681,76.7627022456994,1,77.05099254249512
405,6.0,r_hip,77.17015708910643,-4.872677966137183,0.9598399047053425,77.17015708910643,1,77.53068850002543
406,7.0,r_hip,77.52144344999775,-4.54458528544464,0.9183006280007516,77.52144344999775,1,77.98410413017842
407,8.0,r_hip,77.83055900411392,-4.120984348528898,0.8828457426112488,77.83055900411392,1,78.40256514898566
408,9.0,r_hip,78.12345799023171,-3.6660851647897865,0.8930128753402935,78.12345799023171,1,78.80297711252807
409,10.0,r_hip,78.42340657833479,-3.240972375117668,0.9874851764422633,78.42340657833479,1,79.20342514668093
410,11.0,r_hip,78.74650167187843,-2.8899691223279174,1.1754225821463156,78.74650167187843,1,79.61806222520914
411,12.0,r_hip,79.05909163605328,-2.6480626560453637,1.4186386160832412,79.05909163605328,1,80.01160793398492
412,13.0,r_hip,79.3255357343275,-2.5486153478621936,1.6393936965884757,79.3255357343275,1,80.33689145386475
413,14.0,r_hip,79.48632736962963,-2.6061932748645766,1.7563918887048164,79.48632736962963,1,80.54078090056089
414,15.0,r_hip,79.50879864601104,-2.7917311877287645,1.7291029632675043,79.50879864601104,1,80.61311035836886
415,16.0,r_hip,79.4061656255274,-3.0254129724360315,1.580463111350339,79.4061656255274,1,80.59060671349798
416,17.0,r_hip,79.20863602062381,-3.2070443211212973,1.3813112335829565,79.20863602062381,1,80.5126719492805
417,18.0,r_hip,78.97050998504422,-3.2710053012009763,1.204686194608705,78.97050998504422,1,80.4055968271611
418,19.0,r_hip,78.7033228412527,-3.2160548712983252,1.0846796289072895,78.7033228412527,1,80.25150980531208
419,20.0,r_hip,78.39332454290374,-3.093453374303659,1.0116480653625846,78.39332454290374,1,80.02219037824898
420,21.0,r_hip,78.0176949823559,-2.9634073665502836,0.9555853481748935,78.0176949823559,1,79.69693434368043
421,22.0,r_hip,77.54571482963632,-2.854175755678288,0.893480292670573,77.54571482963632,1,79.26948054050217
422,23.0,r_hip,76.99306967095289,-2.7552403647557533,0.822981149898635,76.99306967095289,1,78.76246213879037
423,24.0,r_hip,76.38483592744238,-2.6405728500826813,0.7565919728070429,76.38483592744238,1,78.20236274413173
424,25.0,r_hip,75.76376992302346,-2.4981210578608612,0.7076774580291866,75.76376992302346,1,77.62259551381034
425,26.0,r_hip,75.17210813443796,-2.336886712382719,0.6798640006278649,75.17210813443796,1,77.05076137467654
426,27.0,r_hip,74.61733501815542,-2.1723470423003266,0.6633963800777631,74.61733501815542,1,76.49277918187443
427,28.0,r_hip,74.10564996184995,-2.011420475326179,0.638760092904921,74.10564996184995,1,75.94519150639172
428,29.0,r_hip,73.60756848472336,-1.8472627778659456,0.5866252301551046,73.60756848472336,1,75.38397617080909
429,30.0,r_hip,73.0881079799902,-1.6669526622858424,0.500631531312954,73.0881079799902,1,74.78125739311142
430,31.0,r_hip,72.52205293658359,-1.4640670136258995,0.39291716652642633,72.52205293658359,1,74.12255625998549
431,32.0,r_hip,71.88760326349713,-1.2475027543307486,0.288202765428541,71.88760326349713,1,73.40171452768286
432,33.0,r_hip,71.20246724893394,-1.040167194657967,0.21048972708318583,71.20246724893394,1,72.6339472330531
433,34.0,r_hip,70.47303343564386,-0.865517566313071,0.1703723341625106,70.47303343564386,1,71.82803321665645
434,35.0,r_hip,69.69882580685324,-0.7347151625235292,0.159605348707742,69.69882580685324,1,70.98291748830385
435,36.0,r_hip,68.87141830380025,-0.6418071953027982,0.15502567161861225,68.87141830380025,1,70.09245603773121
436,37.0,r_hip,67.96651146467828,-0.5676023937039142,0.1310314574283441,67.96651146467828,1,69.14000315260101
437,38.0,r_hip,66.98793873860393,-0.4898191122592034,0.07265761172015893,66.98793873860393,1,68.12386838113201
438,39.0,r_hip,65.93599703208332,-0.39308044988520874,-0.018567366130313318,65.93599703208332,1,67.04070344038519
439,40.0,r_hip,64.822242609169,-0.27368809176488623,-0.12841361428856388,64.822242609169,1,65.89687494182613
440,41.0,r_hip,63.66726447576859,-0.13377141031672823,-0.2428311798553201,63.66726447576859,1,64.70551444772775
441,42.0,r_hip,62.48388081511078,0.022441407981514897,-0.35893327041183676,62.48388081511078,1,63.47519479923959
442,43.0,r_hip,61.307530497089836,0.17793009365812937,-0.47928505731138155,61.307530497089836,1,62.22711680304029
443,44.0,r_hip,60.157521469764404,0.3002136638145458,-0.5973626168580961,60.157521469764404,1,60.972347860241584
444,45.0,r_hip,59.046158257684276,0.3598399988784113,-0.6921586647452679,59.046158257684276,1,59.72043963036447
445,46.0,r_hip,57.97644148118616,0.35064614607202543,-0.7362687630649621,57.97644148118616,1,58.47505817405768
446,47.0,r_hip,56.9322014515045,0.29296956303557137,-0.7101097398456155,56.9322014515045,1,57.23036082161289
447,48.0,r_hip,55.916165924479365,0.22126781342492602,-0.6131981451127307,55.916165924479365,1,55.99056185189768
448,49.0,r_hip,54.920667074928836,0.16679119341814944,-0.4667774836285293,54.920667074928836,1,54.76021460532745
449,50.0,r_hip,53.93515411806776,0.1448918474887621,-0.3056836590039995,53.93515411806776,1,53.54786501409914
450,51.0,r_hip,52.94151213791465,0.15271687758668168,-0.16333136175145763,52.94151213791465,1,52.357058285424515
451,52.0,r_hip,51.90743427373195,0.17634200217330737,-0.06125682834464008,51.90743427373195,1,51.17660379440783
452,53.0,r_hip,50.82650951550737,0.20039464861072778,-0.009854872352358797,50.82650951550737,1,49.994474219388714
453,54.0,r_hip,49.69804735064438,0.21274848668986313,-0.013419500741592427,49.69804735064438,1,48.79629069490365
454,55.0,r_hip,48.54112699566998,0.20294301622899485,-0.07305004099462184,48.54112699566998,1,47.5809600426806
455,56.0,r_hip,47.390532821509545,0.16089899007934463,-0.1848419927475761,47.390532821509545,1,46.367362694712725
456,57.0,r_hip,46.27408313534357,0.08121684477357569,-0.3383389523615052,46.27408313534357,1,45.17648954616551
457,58.0,r_hip,45.21872879523893,-0.028753808754312788,-0.5200395035444823,45.21872879523893,1,44.022904023406674
458,59.0,r_hip,44.208474630792686,-0.14590817908203402,-0.7161350616256714,44.208474630792686,1,42.888839150327144
459,60.0,r_hip,43.19822156545303,-0.2402028555761148,-0.9128288620629336,43.19822156545303,1,41.73814332722609
460,61.0,r_hip,42.143074177539674,-0.29303507521266153,-1.094504942735597,42.143074177539674,1,40.54666103239393
461,62.0,r_hip,41.024891340484764,-0.30874463072920677,-1.2463867148748309,41.024891340484764,1,39.318869029856444
462,63.0,r_hip,39.88359659204606,-0.3021384301097568,-1.3669232265195874,39.88359659204606,1,38.09756542665963
463,64.0,r_hip,38.76651280623263,-0.27428284087198057,-1.4775030147046666,38.76651280623263,1,36.92022228543436
464,65.0,r_hip,37.70226877228947,-0.2064669825048337,-1.6174136716232301,37.70226877228947,1,35.80080997028804
